"datetime","rainfall","lat","lon","study"
"2019-08-14",0.00543478260869565,24.8,67.2,"VITAL"
"2019-08-15",0.0337732919254658,24.8,67.2,"VITAL"
"2019-08-16",0.031832298136646,24.8,67.2,"VITAL"
"2019-08-17",0.00349378881987578,24.8,67.2,"VITAL"
"2019-08-18",0.031832298136646,24.8,67.2,"VITAL"
"2019-08-19",0.0283385093167702,24.8,67.2,"VITAL"
"2019-08-20",0.0100931677018634,24.8,67.2,"VITAL"
"2019-08-21",0.00659937888198758,24.8,67.2,"VITAL"
"2019-08-22",0.0559006211180124,24.8,67.2,"VITAL"
"2019-08-23",0.0256211180124224,24.8,67.2,"VITAL"
"2019-08-24",0.0046583850931677,24.8,67.2,"VITAL"
"2019-08-25",0.0256211180124224,24.8,67.2,"VITAL"
"2019-08-26",0.0978260869565217,24.8,67.2,"VITAL"
"2019-08-27",0.248835403726708,24.8,67.2,"VITAL"
"2019-08-28",0.0908385093167702,24.8,67.2,"VITAL"
"2019-08-29",0.0725931677018634,24.8,67.2,"VITAL"
"2019-08-30",0.00737577639751553,24.8,67.2,"VITAL"
"2019-08-31",0.00388198757763975,24.8,67.2,"VITAL"
"2019-09-01",0.00232919254658385,24.8,67.2,"VITAL"
"2019-09-02",0.0671583850931677,24.8,67.2,"VITAL"
"2019-09-03",0.0539596273291925,24.8,67.2,"VITAL"
"2019-09-04",0.375388198757764,24.8,67.2,"VITAL"
"2019-09-05",0.173524844720497,24.8,67.2,"VITAL"
"2019-09-06",0.00427018633540373,24.8,67.2,"VITAL"
"2019-09-07",0.0267857142857143,24.8,67.2,"VITAL"
"2019-09-08",0,24.8,67.2,"VITAL"
"2019-09-09",0.00077639751552795,24.8,67.2,"VITAL"
"2019-09-10",0.192546583850932,24.8,67.2,"VITAL"
"2019-09-11",0.0120341614906832,24.8,67.2,"VITAL"
"2019-09-12",0.00698757763975155,24.8,67.2,"VITAL"
"2019-09-13",0.0190217391304348,24.8,67.2,"VITAL"
"2019-09-14",0.0077639751552795,24.8,67.2,"VITAL"
"2019-09-15",0.00232919254658385,24.8,67.2,"VITAL"
"2019-09-16",0.00659937888198758,24.8,67.2,"VITAL"
"2019-09-17",0.0108695652173913,24.8,67.2,"VITAL"
"2019-09-18",0.00349378881987578,24.8,67.2,"VITAL"
"2019-09-19",0.00232919254658385,24.8,67.2,"VITAL"
"2019-09-20",0.144021739130435,24.8,67.2,"VITAL"
"2019-09-21",0.015916149068323,24.8,67.2,"VITAL"
"2019-09-22",0.212732919254658,24.8,67.2,"VITAL"
"2019-09-23",0.00543478260869565,24.8,67.2,"VITAL"
"2019-09-24",0.0364906832298137,24.8,67.2,"VITAL"
"2019-09-25",0.15333850931677,24.8,67.2,"VITAL"
"2019-09-26",0.100931677018634,24.8,67.2,"VITAL"
"2019-09-27",0.0636645962732919,24.8,67.2,"VITAL"
"2019-09-28",0.00737577639751553,24.8,67.2,"VITAL"
"2019-09-29",0.00271739130434783,24.8,67.2,"VITAL"
"2019-09-30",0.0326086956521739,24.8,67.2,"VITAL"
"2019-10-01",0.0031055900621118,24.8,67.2,"VITAL"
"2019-10-02",0.0326086956521739,24.8,67.2,"VITAL"
"2019-10-03",0.0722049689440994,24.8,67.2,"VITAL"
"2019-10-04",0.213509316770186,24.8,67.2,"VITAL"
"2019-10-05",0.0229037267080745,24.8,67.2,"VITAL"
"2019-10-06",0.00854037267080745,24.8,67.2,"VITAL"
"2019-10-07",0.00349378881987578,24.8,67.2,"VITAL"
"2019-10-08",0.00349378881987578,24.8,67.2,"VITAL"
"2019-10-09",0.0298913043478261,24.8,67.2,"VITAL"
"2019-10-10",0.167701863354037,24.8,67.2,"VITAL"
"2019-10-11",0.00659937888198758,24.8,67.2,"VITAL"
"2019-10-12",0.0015527950310559,24.8,67.2,"VITAL"
"2019-10-13",0.0609472049689441,24.8,67.2,"VITAL"
"2019-10-14",0.0236801242236025,24.8,67.2,"VITAL"
"2019-10-15",0.0236801242236025,24.8,67.2,"VITAL"
"2019-10-16",0.0322204968944099,24.8,67.2,"VITAL"
"2019-10-17",0.0128105590062112,24.8,67.2,"VITAL"
"2019-10-18",0.0093167701863354,24.8,67.2,"VITAL"
"2019-10-19",0.016304347826087,24.8,67.2,"VITAL"
"2019-10-20",0.106754658385093,24.8,67.2,"VITAL"
"2019-10-21",0.0143633540372671,24.8,67.2,"VITAL"
"2019-10-22",0.00271739130434783,24.8,67.2,"VITAL"
"2019-10-23",0.0559006211180124,24.8,67.2,"VITAL"
"2019-10-24",0.0881211180124224,24.8,67.2,"VITAL"
"2019-10-25",0.0221273291925466,24.8,67.2,"VITAL"
"2019-10-26",0.00582298136645963,24.8,67.2,"VITAL"
"2019-10-27",0.00116459627329193,24.8,67.2,"VITAL"
"2019-10-28",0.046583850931677,24.8,67.2,"VITAL"
"2019-10-29",0.112577639751553,24.8,67.2,"VITAL"
"2019-10-30",0.0046583850931677,24.8,67.2,"VITAL"
"2019-10-31",0.00116459627329193,24.8,67.2,"VITAL"
"2019-11-01",0.0329968944099379,24.8,67.2,"VITAL"
"2019-11-02",0.0186335403726708,24.8,67.2,"VITAL"
"2019-11-03",0.00815217391304348,24.8,67.2,"VITAL"
"2019-11-04",0.0625,24.8,67.2,"VITAL"
"2019-11-05",0.306288819875776,24.8,67.2,"VITAL"
"2019-11-06",0.0240683229813665,24.8,67.2,"VITAL"
"2019-11-07",0.0570652173913043,24.8,67.2,"VITAL"
"2019-11-08",0.0260093167701863,24.8,67.2,"VITAL"
"2019-11-09",0.00892857142857143,24.8,67.2,"VITAL"
"2019-11-10",0.0543478260869565,24.8,67.2,"VITAL"
"2019-11-11",0.0209627329192547,24.8,67.2,"VITAL"
"2019-11-12",0.0819099378881988,24.8,67.2,"VITAL"
"2019-11-13",0.0395962732919255,24.8,67.2,"VITAL"
"2019-11-14",0.0248447204968944,24.8,67.2,"VITAL"
"2019-11-15",0.103649068322981,24.8,67.2,"VITAL"
"2019-11-16",0.00543478260869565,24.8,67.2,"VITAL"
"2019-11-17",0.0737577639751553,24.8,67.2,"VITAL"
"2019-11-18",0.0407608695652174,24.8,67.2,"VITAL"
"2019-11-19",0.0046583850931677,24.8,67.2,"VITAL"
"2019-11-20",0.138586956521739,24.8,67.2,"VITAL"
"2019-11-21",0.015527950310559,24.8,67.2,"VITAL"
"2019-11-22",0.0430900621118012,24.8,67.2,"VITAL"
"2019-11-23",0.00737577639751553,24.8,67.2,"VITAL"
"2019-11-24",0.00194099378881988,24.8,67.2,"VITAL"
"2019-11-25",0.0434782608695652,24.8,67.2,"VITAL"
"2019-11-26",0.0407608695652174,24.8,67.2,"VITAL"
"2019-11-27",0.0407608695652174,24.8,67.2,"VITAL"
"2019-11-28",0.116847826086957,24.8,67.2,"VITAL"
"2019-11-29",0.0143633540372671,24.8,67.2,"VITAL"
"2019-11-30",0.015139751552795,24.8,67.2,"VITAL"
"2019-12-01",0.0225155279503106,24.8,67.2,"VITAL"
"2019-12-02",0.239130434782609,24.8,67.2,"VITAL"
"2019-12-03",0.0652173913043478,24.8,67.2,"VITAL"
"2019-12-04",0.0244565217391304,24.8,67.2,"VITAL"
"2019-12-05",0.0690993788819876,24.8,67.2,"VITAL"
"2019-12-06",0.319487577639752,24.8,67.2,"VITAL"
"2019-12-07",0.0947204968944099,24.8,67.2,"VITAL"
"2019-12-08",0.127717391304348,24.8,67.2,"VITAL"
"2019-12-09",0.106366459627329,24.8,67.2,"VITAL"
"2019-12-10",0.0562888198757764,24.8,67.2,"VITAL"
"2019-12-11",0.12888198757764,24.8,67.2,"VITAL"
"2019-12-12",0.0244565217391304,24.8,67.2,"VITAL"
"2019-12-13",0.0535714285714286,24.8,67.2,"VITAL"
"2019-12-14",0.115295031055901,24.8,67.2,"VITAL"
"2019-12-15",0.0489130434782609,24.8,67.2,"VITAL"
"2019-12-16",0.0236801242236025,24.8,67.2,"VITAL"
"2019-12-17",0.046972049689441,24.8,67.2,"VITAL"
"2019-12-18",0.0586180124223602,24.8,67.2,"VITAL"
"2019-12-19",0.0850155279503106,24.8,67.2,"VITAL"
"2019-12-20",0.0194099378881988,24.8,67.2,"VITAL"
"2019-12-21",0.0353260869565217,24.8,67.2,"VITAL"
"2019-12-22",0.0240683229813665,24.8,67.2,"VITAL"
"2019-12-23",0.0543478260869565,24.8,67.2,"VITAL"
"2019-12-24",0.0586180124223602,24.8,67.2,"VITAL"
"2019-12-25",0.0170807453416149,24.8,67.2,"VITAL"
"2019-12-26",0.0170807453416149,24.8,67.2,"VITAL"
"2019-12-27",0.14945652173913,24.8,67.2,"VITAL"
"2019-12-28",0.0772515527950311,24.8,67.2,"VITAL"
"2019-12-29",0.0745341614906832,24.8,67.2,"VITAL"
"2019-12-30",0.101319875776398,24.8,67.2,"VITAL"
"2019-12-31",0.121506211180124,24.8,67.2,"VITAL"
"2020-01-01",0.0978260869565217,24.8,67.2,"VITAL"
"2020-01-02",0.0597826086956522,24.8,67.2,"VITAL"
"2020-01-03",0.0531832298136646,24.8,67.2,"VITAL"
"2020-01-04",0.0648291925465839,24.8,67.2,"VITAL"
"2020-01-05",0.12111801242236,24.8,67.2,"VITAL"
"2020-01-06",0.166537267080745,24.8,67.2,"VITAL"
"2020-01-07",0.0434782608695652,24.8,67.2,"VITAL"
"2020-01-08",0.0725931677018634,24.8,67.2,"VITAL"
"2020-01-09",0.0764751552795031,24.8,67.2,"VITAL"
"2020-01-10",0.0225155279503106,24.8,67.2,"VITAL"
"2020-01-11",0.00659937888198758,24.8,67.2,"VITAL"
"2020-01-12",0.115295031055901,24.8,67.2,"VITAL"
"2020-01-13",0.0326086956521739,24.8,67.2,"VITAL"
"2020-01-14",0.0834627329192547,24.8,67.2,"VITAL"
"2020-01-15",0.046583850931677,24.8,67.2,"VITAL"
"2020-01-16",0.0446428571428571,24.8,67.2,"VITAL"
"2020-01-17",0.395962732919255,24.8,67.2,"VITAL"
"2020-01-18",0.103649068322981,24.8,67.2,"VITAL"
"2020-01-19",0.161878881987578,24.8,67.2,"VITAL"
"2020-01-20",0.0295031055900621,24.8,67.2,"VITAL"
"2020-01-21",0.0687111801242236,24.8,67.2,"VITAL"
"2020-01-22",0.0539596273291925,24.8,67.2,"VITAL"
"2020-01-23",0.0174689440993789,24.8,67.2,"VITAL"
"2020-01-24",0.0912267080745342,24.8,67.2,"VITAL"
"2020-01-25",0.0508540372670807,24.8,67.2,"VITAL"
"2020-01-26",0.016304347826087,24.8,67.2,"VITAL"
"2020-01-27",0.0077639751552795,24.8,67.2,"VITAL"
"2020-01-28",0.0609472049689441,24.8,67.2,"VITAL"
"2020-01-29",0.0500776397515528,24.8,67.2,"VITAL"
"2020-01-30",0.138975155279503,24.8,67.2,"VITAL"
"2020-01-31",0.0722049689440994,24.8,67.2,"VITAL"
"2020-02-01",0.0450310559006211,24.8,67.2,"VITAL"
"2020-02-02",0.105590062111801,24.8,67.2,"VITAL"
"2020-02-03",0.0601708074534162,24.8,67.2,"VITAL"
"2020-02-04",0.104813664596273,24.8,67.2,"VITAL"
"2020-02-05",0.094332298136646,24.8,67.2,"VITAL"
"2020-02-06",0.0217391304347826,24.8,67.2,"VITAL"
"2020-02-07",0.0423136645962733,24.8,67.2,"VITAL"
"2020-02-08",0.0791925465838509,24.8,67.2,"VITAL"
"2020-02-09",0.0205745341614907,24.8,67.2,"VITAL"
"2020-02-10",0.0430900621118012,24.8,67.2,"VITAL"
"2020-02-11",0.0279503105590062,24.8,67.2,"VITAL"
"2020-02-12",0.0675465838509317,24.8,67.2,"VITAL"
"2020-02-13",0.0430900621118012,24.8,67.2,"VITAL"
"2020-02-14",0.38082298136646,24.8,67.2,"VITAL"
"2020-02-15",0.0112577639751553,24.8,67.2,"VITAL"
"2020-02-16",0.0298913043478261,24.8,67.2,"VITAL"
"2020-02-17",0.151009316770186,24.8,67.2,"VITAL"
"2020-02-18",0.0982142857142857,24.8,67.2,"VITAL"
"2020-02-19",0.0182453416149068,24.8,67.2,"VITAL"
"2020-02-20",0.0411490683229814,24.8,67.2,"VITAL"
"2020-02-21",0.0201863354037267,24.8,67.2,"VITAL"
"2020-02-22",0.0201863354037267,24.8,67.2,"VITAL"
"2020-02-23",0.0353260869565217,24.8,67.2,"VITAL"
"2020-02-24",0.128105590062112,24.8,67.2,"VITAL"
"2020-02-25",0.0287267080745342,24.8,67.2,"VITAL"
"2020-02-26",0.00815217391304348,24.8,67.2,"VITAL"
"2020-02-27",0.0209627329192547,24.8,67.2,"VITAL"
"2020-02-28",0.0143633540372671,24.8,67.2,"VITAL"
"2020-02-29",0.00892857142857143,24.8,67.2,"VITAL"
"2020-03-01",0.0232919254658385,24.8,67.2,"VITAL"
"2020-03-02",0.046972049689441,24.8,67.2,"VITAL"
"2020-03-03",0.0100931677018634,24.8,67.2,"VITAL"
"2020-03-04",0.0593944099378882,24.8,67.2,"VITAL"
"2020-03-05",0.0357142857142857,24.8,67.2,"VITAL"
"2020-03-06",0.0287267080745342,24.8,67.2,"VITAL"
"2020-03-07",0.0357142857142857,24.8,67.2,"VITAL"
"2020-03-08",0.0128105590062112,24.8,67.2,"VITAL"
"2020-03-09",0.0147515527950311,24.8,67.2,"VITAL"
"2020-03-10",0.0116459627329193,24.8,67.2,"VITAL"
"2020-03-11",0.0333850931677019,24.8,67.2,"VITAL"
"2020-03-12",0.0046583850931677,24.8,67.2,"VITAL"
"2020-03-13",0.0120341614906832,24.8,67.2,"VITAL"
"2020-03-14",0.00349378881987578,24.8,67.2,"VITAL"
"2020-03-15",0.00737577639751553,24.8,67.2,"VITAL"
"2020-03-16",0.0194099378881988,24.8,67.2,"VITAL"
"2020-03-17",0.00854037267080745,24.8,67.2,"VITAL"
"2020-03-18",0.00271739130434783,24.8,67.2,"VITAL"
"2020-03-19",0.0077639751552795,24.8,67.2,"VITAL"
"2020-03-20",0.0298913043478261,24.8,67.2,"VITAL"
"2020-03-21",0.0062111801242236,24.8,67.2,"VITAL"
"2020-03-22",0.0031055900621118,24.8,67.2,"VITAL"
"2020-03-23",0.00116459627329193,24.8,67.2,"VITAL"
"2020-03-24",0.0015527950310559,24.8,67.2,"VITAL"
"2020-03-25",0.015139751552795,24.8,67.2,"VITAL"
"2020-03-26",0.0271739130434783,24.8,67.2,"VITAL"
"2020-03-27",0.0267857142857143,24.8,67.2,"VITAL"
"2020-03-28",0.030667701863354,24.8,67.2,"VITAL"
"2020-03-29",0.0341614906832298,24.8,67.2,"VITAL"
"2020-03-30",0.031055900621118,24.8,67.2,"VITAL"
"2020-03-31",0.00892857142857143,24.8,67.2,"VITAL"
"2020-04-01",0.00698757763975155,24.8,67.2,"VITAL"
"2020-04-02",0.0260093167701863,24.8,67.2,"VITAL"
"2020-04-03",0.00854037267080745,24.8,67.2,"VITAL"
"2020-04-04",0.00892857142857143,24.8,67.2,"VITAL"
"2020-04-05",0.00504658385093168,24.8,67.2,"VITAL"
"2020-04-06",0.0430900621118012,24.8,67.2,"VITAL"
"2020-04-07",0.19138198757764,24.8,67.2,"VITAL"
"2020-04-08",0.171195652173913,24.8,67.2,"VITAL"
"2020-04-09",0.142080745341615,24.8,67.2,"VITAL"
"2020-04-10",0.132375776397516,24.8,67.2,"VITAL"
"2020-04-11",0.0873447204968944,24.8,67.2,"VITAL"
"2020-04-12",0.187888198757764,24.8,67.2,"VITAL"
"2020-04-13",0.0423136645962733,24.8,67.2,"VITAL"
"2020-04-14",0.156444099378882,24.8,67.2,"VITAL"
"2020-04-15",0.00388198757763975,24.8,67.2,"VITAL"
"2020-04-16",0.0434782608695652,24.8,67.2,"VITAL"
"2020-04-17",0.143633540372671,24.8,67.2,"VITAL"
"2020-04-18",0.0531832298136646,24.8,67.2,"VITAL"
"2020-04-19",0.00737577639751553,24.8,67.2,"VITAL"
"2020-04-20",0.0454192546583851,24.8,67.2,"VITAL"
"2020-04-21",0.158385093167702,24.8,67.2,"VITAL"
"2020-04-22",0.0539596273291925,24.8,67.2,"VITAL"
"2020-04-23",0.108695652173913,24.8,67.2,"VITAL"
"2020-04-24",0.168090062111801,24.8,67.2,"VITAL"
"2020-04-25",0.322981366459627,24.8,67.2,"VITAL"
"2020-04-26",0.116071428571429,24.8,67.2,"VITAL"
"2020-04-27",0.149844720496894,24.8,67.2,"VITAL"
"2020-04-28",0.148680124223602,24.8,67.2,"VITAL"
"2020-04-29",0.0477484472049689,24.8,67.2,"VITAL"
"2020-04-30",0.0209627329192547,24.8,67.2,"VITAL"
"2020-05-01",0.128493788819876,24.8,67.2,"VITAL"
"2020-05-02",0.0450310559006211,24.8,67.2,"VITAL"
"2020-05-03",0.0407608695652174,24.8,67.2,"VITAL"
"2020-05-04",0.0861801242236025,24.8,67.2,"VITAL"
"2020-05-05",0.128105590062112,24.8,67.2,"VITAL"
"2020-05-06",0.0586180124223602,24.8,67.2,"VITAL"
"2020-05-07",0.0427018633540373,24.8,67.2,"VITAL"
"2020-05-08",0.0337732919254658,24.8,67.2,"VITAL"
"2020-05-09",0.166925465838509,24.8,67.2,"VITAL"
"2020-05-10",0.161490683229814,24.8,67.2,"VITAL"
"2020-05-11",0.0593944099378882,24.8,67.2,"VITAL"
"2020-05-12",0.0186335403726708,24.8,67.2,"VITAL"
"2020-05-13",0.0248447204968944,24.8,67.2,"VITAL"
"2020-05-14",0.190217391304348,24.8,67.2,"VITAL"
"2020-05-15",0.124223602484472,24.8,67.2,"VITAL"
"2020-05-16",0.114518633540373,24.8,67.2,"VITAL"
"2020-05-17",0.00892857142857143,24.8,67.2,"VITAL"
"2020-05-18",0.0093167701863354,24.8,67.2,"VITAL"
"2020-05-19",0.00116459627329193,24.8,67.2,"VITAL"
"2020-05-20",0.00388198757763975,24.8,67.2,"VITAL"
"2020-05-21",0.093944099378882,24.8,67.2,"VITAL"
"2020-05-22",0.137034161490683,24.8,67.2,"VITAL"
"2020-05-23",0.147127329192547,24.8,67.2,"VITAL"
"2020-05-24",0.138586956521739,24.8,67.2,"VITAL"
"2020-05-25",0.412267080745342,24.8,67.2,"VITAL"
"2020-05-26",0.0908385093167702,24.8,67.2,"VITAL"
"2020-05-27",0.154503105590062,24.8,67.2,"VITAL"
"2020-05-28",0.015916149068323,24.8,67.2,"VITAL"
"2020-05-29",0.0861801242236025,24.8,67.2,"VITAL"
"2020-05-30",0.25582298136646,24.8,67.2,"VITAL"
"2020-05-31",0.0438664596273292,24.8,67.2,"VITAL"
"2020-06-01",0.0093167701863354,24.8,67.2,"VITAL"
"2020-06-02",0.00737577639751553,24.8,67.2,"VITAL"
"2020-06-03",0.00659937888198758,24.8,67.2,"VITAL"
"2020-06-04",0.0104813664596273,24.8,67.2,"VITAL"
"2020-06-05",0.0100931677018634,24.8,67.2,"VITAL"
"2020-06-06",0.0046583850931677,24.8,67.2,"VITAL"
"2020-06-07",0.0415372670807453,24.8,67.2,"VITAL"
"2020-06-08",0.0263975155279503,24.8,67.2,"VITAL"
"2020-06-09",0.0197981366459627,24.8,67.2,"VITAL"
"2020-06-10",0.0287267080745342,24.8,67.2,"VITAL"
"2020-06-11",0.0384316770186335,24.8,67.2,"VITAL"
"2020-06-12",0.0364906832298137,24.8,67.2,"VITAL"
"2020-06-13",0.0753105590062112,24.8,67.2,"VITAL"
"2020-06-14",0.00504658385093168,24.8,67.2,"VITAL"
"2020-06-15",0.00077639751552795,24.8,67.2,"VITAL"
"2020-06-16",0.0807453416149068,24.8,67.2,"VITAL"
"2020-06-17",0.0166925465838509,24.8,67.2,"VITAL"
"2020-06-18",0.015527950310559,24.8,67.2,"VITAL"
"2020-06-19",0.0178571428571429,24.8,67.2,"VITAL"
"2020-06-20",0.016304347826087,24.8,67.2,"VITAL"
"2020-06-21",0.0341614906832298,24.8,67.2,"VITAL"
"2020-06-22",0.0197981366459627,24.8,67.2,"VITAL"
"2020-06-23",0.00504658385093168,24.8,67.2,"VITAL"
"2020-06-24",0.0504658385093168,24.8,67.2,"VITAL"
"2020-06-25",0.0562888198757764,24.8,67.2,"VITAL"
"2020-06-26",0.00349378881987578,24.8,67.2,"VITAL"
"2020-06-27",0.0139751552795031,24.8,67.2,"VITAL"
"2020-06-28",0.031055900621118,24.8,67.2,"VITAL"
"2020-06-29",0.0415372670807453,24.8,67.2,"VITAL"
"2020-06-30",0.0986024844720497,24.8,67.2,"VITAL"
"2020-07-01",0.320652173913043,24.8,67.2,"VITAL"
"2020-07-02",0.00737577639751553,24.8,67.2,"VITAL"
"2020-07-03",0.00388198757763975,24.8,67.2,"VITAL"
"2020-07-04",0.0139751552795031,24.8,67.2,"VITAL"
"2020-07-05",0.0419254658385093,24.8,67.2,"VITAL"
"2020-07-06",0.0582298136645963,24.8,67.2,"VITAL"
"2020-07-07",0.00970496894409938,24.8,67.2,"VITAL"
"2020-07-08",0.0046583850931677,24.8,67.2,"VITAL"
"2020-07-09",0.0298913043478261,24.8,67.2,"VITAL"
"2020-07-10",0.0341614906832298,24.8,67.2,"VITAL"
"2020-07-11",0.0302795031055901,24.8,67.2,"VITAL"
"2020-07-12",0.0357142857142857,24.8,67.2,"VITAL"
"2020-07-13",0.0093167701863354,24.8,67.2,"VITAL"
"2020-07-14",0.031444099378882,24.8,67.2,"VITAL"
"2020-07-15",0.0702639751552795,24.8,67.2,"VITAL"
"2020-07-16",0.00892857142857143,24.8,67.2,"VITAL"
"2020-07-17",0.0182453416149068,24.8,67.2,"VITAL"
"2020-07-18",0.0135869565217391,24.8,67.2,"VITAL"
"2020-07-19",0.016304347826087,24.8,67.2,"VITAL"
"2020-07-20",0.0489130434782609,24.8,67.2,"VITAL"
"2020-07-21",0.016304347826087,24.8,67.2,"VITAL"
"2020-07-22",0.0093167701863354,24.8,67.2,"VITAL"
"2020-07-23",0.0388198757763975,24.8,67.2,"VITAL"
"2020-07-24",0.0438664596273292,24.8,67.2,"VITAL"
"2020-07-25",0.0194099378881988,24.8,67.2,"VITAL"
"2020-07-26",0.0613354037267081,24.8,67.2,"VITAL"
"2020-07-27",0.0574534161490683,24.8,67.2,"VITAL"
"2020-07-28",0.0120341614906832,24.8,67.2,"VITAL"
"2020-07-29",0.063276397515528,24.8,67.2,"VITAL"
"2020-07-30",0.0248447204968944,24.8,67.2,"VITAL"
"2020-07-31",0.0116459627329193,24.8,67.2,"VITAL"
"2020-08-01",0.00232919254658385,24.8,67.2,"VITAL"
"2020-08-02",0.0248447204968944,24.8,67.2,"VITAL"
"2020-08-03",0.00659937888198758,24.8,67.2,"VITAL"
"2020-08-04",0.00737577639751553,24.8,67.2,"VITAL"
"2020-08-05",0.00582298136645963,24.8,67.2,"VITAL"
"2020-08-06",0.0186335403726708,24.8,67.2,"VITAL"
"2020-08-07",0.00892857142857143,24.8,67.2,"VITAL"
"2020-08-08",0.0077639751552795,24.8,67.2,"VITAL"
"2020-08-09",0.0430900621118012,24.8,67.2,"VITAL"
"2020-08-10",0.0756987577639752,24.8,67.2,"VITAL"
"2020-08-11",0.0256211180124224,24.8,67.2,"VITAL"
"2020-08-12",0.0128105590062112,24.8,67.2,"VITAL"
"2020-08-13",0.00271739130434783,24.8,67.2,"VITAL"
"2020-08-14",0.0427018633540373,24.8,67.2,"VITAL"
"2020-08-15",0.0434782608695652,24.8,67.2,"VITAL"
"2020-08-16",0.00892857142857143,24.8,67.2,"VITAL"
"2020-08-17",0.00737577639751553,24.8,67.2,"VITAL"
"2020-08-18",0.00116459627329193,24.8,67.2,"VITAL"
"2020-08-19",0.0147515527950311,24.8,67.2,"VITAL"
"2020-08-20",0.0531832298136646,24.8,67.2,"VITAL"
"2020-08-21",0.0046583850931677,24.8,67.2,"VITAL"
"2020-08-22",0.00659937888198758,24.8,67.2,"VITAL"
"2020-08-23",0.00271739130434783,24.8,67.2,"VITAL"
"2020-08-24",0.0143633540372671,24.8,67.2,"VITAL"
"2020-08-25",0.0104813664596273,24.8,67.2,"VITAL"
"2020-08-26",0.00698757763975155,24.8,67.2,"VITAL"
"2020-08-27",0.015916149068323,24.8,67.2,"VITAL"
"2020-08-28",0.0015527950310559,24.8,67.2,"VITAL"
"2020-08-29",0.0209627329192547,24.8,67.2,"VITAL"
"2020-08-30",0.0275621118012422,24.8,67.2,"VITAL"
"2020-08-31",0.00737577639751553,24.8,67.2,"VITAL"
"2020-09-01",0.0077639751552795,24.8,67.2,"VITAL"
"2020-09-02",0.00854037267080745,24.8,67.2,"VITAL"
"2020-09-03",0.0458074534161491,24.8,67.2,"VITAL"
"2020-09-04",0.0543478260869565,24.8,67.2,"VITAL"
"2020-09-05",0.0229037267080745,24.8,67.2,"VITAL"
"2020-09-06",0.0062111801242236,24.8,67.2,"VITAL"
"2020-09-07",0.0062111801242236,24.8,67.2,"VITAL"
"2020-09-08",0.00504658385093168,24.8,67.2,"VITAL"
"2020-09-09",0.0131987577639752,24.8,67.2,"VITAL"
"2020-09-10",0.031832298136646,24.8,67.2,"VITAL"
"2020-09-11",0.0221273291925466,24.8,67.2,"VITAL"
"2020-09-12",0.0100931677018634,24.8,67.2,"VITAL"
"2020-09-13",0.00737577639751553,24.8,67.2,"VITAL"
"2020-09-14",0.0147515527950311,24.8,67.2,"VITAL"
"2020-09-15",0.00349378881987578,24.8,67.2,"VITAL"
"2020-09-16",0.00194099378881988,24.8,67.2,"VITAL"
"2020-09-17",0.00232919254658385,24.8,67.2,"VITAL"
"2020-09-18",0.0135869565217391,24.8,67.2,"VITAL"
"2020-09-19",0.0046583850931677,24.8,67.2,"VITAL"
"2020-09-20",0.00737577639751553,24.8,67.2,"VITAL"
"2020-09-21",0.102096273291925,24.8,67.2,"VITAL"
"2020-09-22",0.0194099378881988,24.8,67.2,"VITAL"
"2020-09-23",0.0287267080745342,24.8,67.2,"VITAL"
"2020-09-24",0.0302795031055901,24.8,67.2,"VITAL"
"2020-09-25",0.0128105590062112,24.8,67.2,"VITAL"
"2020-09-26",0.119953416149068,24.8,67.2,"VITAL"
"2020-09-27",0.046972049689441,24.8,67.2,"VITAL"
"2020-09-28",0.0562888198757764,24.8,67.2,"VITAL"
"2020-09-29",0.143633540372671,24.8,67.2,"VITAL"
"2020-09-30",0.0135869565217391,24.8,67.2,"VITAL"
"2020-10-01",0.149068322981366,24.8,67.2,"VITAL"
"2020-10-02",0.0392080745341615,24.8,67.2,"VITAL"
"2017-06-07",0.151107594936709,-4.2,35,"ELICIT"
"2017-06-08",0.000791139240506329,-4.2,35,"ELICIT"
"2017-06-09",0.00316455696202532,-4.2,35,"ELICIT"
"2017-06-10",0.00158227848101266,-4.2,35,"ELICIT"
"2017-06-11",0.0055379746835443,-4.2,35,"ELICIT"
"2017-06-12",0.00316455696202532,-4.2,35,"ELICIT"
"2017-06-13",0.00395569620253165,-4.2,35,"ELICIT"
"2017-06-14",0.00632911392405063,-4.2,35,"ELICIT"
"2017-06-15",0.0134493670886076,-4.2,35,"ELICIT"
"2017-06-16",0.00712025316455696,-4.2,35,"ELICIT"
"2017-06-17",0.00316455696202532,-4.2,35,"ELICIT"
"2017-06-18",0.0134493670886076,-4.2,35,"ELICIT"
"2017-06-19",0.0435126582278481,-4.2,35,"ELICIT"
"2017-06-20",0.00158227848101266,-4.2,35,"ELICIT"
"2017-06-21",0.0379746835443038,-4.2,35,"ELICIT"
"2017-06-22",0.0126582278481013,-4.2,35,"ELICIT"
"2017-06-23",0.0316455696202532,-4.2,35,"ELICIT"
"2017-06-24",0.0664556962025316,-4.2,35,"ELICIT"
"2017-06-25",0.0158227848101266,-4.2,35,"ELICIT"
"2017-06-26",0.0205696202531646,-4.2,35,"ELICIT"
"2017-06-27",0.00712025316455696,-4.2,35,"ELICIT"
"2017-06-28",0.0134493670886076,-4.2,35,"ELICIT"
"2017-06-29",0.0102848101265823,-4.2,35,"ELICIT"
"2017-06-30",0.0245253164556962,-4.2,35,"ELICIT"
